"","Units","scenario","year","market","value"
"31341","1990$/tC","Welfare_80constraint",2040,"Middle EastCO2",72.9775
"31342","1990$/tC","Welfare_80constraint",2040,"Middle EastCO2_FUG",72.9775
"31343","1990$/tC","Welfare_80constraint",2040,"Middle EastCO2_LUC",19.6176
"31344","1990$/tC","Welfare_80constraint",2040,"PakistanCO2",10.9859
"31345","1990$/tC","Welfare_80constraint",2040,"PakistanCO2_FUG",10.9859
"31346","1990$/tC","Welfare_80constraint",2040,"PakistanCO2_LUC",19.6176
"31347","1990$/tC","Welfare_80constraint",2040,"RussiaCO2",98.8728
"31348","1990$/tC","Welfare_80constraint",2040,"RussiaCO2_FUG",98.8728
"31349","1990$/tC","Welfare_80constraint",2040,"RussiaCO2_LUC",19.6176
"31350","1990$/tC","Welfare_80constraint",2040,"South AfricaCO2",58.8528
"31351","1990$/tC","Welfare_80constraint",2040,"South AfricaCO2_FUG",58.8528
"31352","1990$/tC","Welfare_80constraint",2040,"South AfricaCO2_LUC",19.6176
"31353","1990$/tC","Welfare_80constraint",2040,"South America_NorthernCO2",22.7564
"31354","1990$/tC","Welfare_80constraint",2040,"South America_NorthernCO2_FUG",22.7564
"31355","1990$/tC","Welfare_80constraint",2040,"South America_NorthernCO2_LUC",19.6176
"31356","1990$/tC","Welfare_80constraint",2040,"South America_SouthernCO2",67.4846
"31357","1990$/tC","Welfare_80constraint",2040,"South America_SouthernCO2_FUG",67.4846
"31358","1990$/tC","Welfare_80constraint",2040,"South America_SouthernCO2_LUC",19.6176
"31359","1990$/tC","Welfare_80constraint",2040,"South AsiaCO2",15.6941
"31360","1990$/tC","Welfare_80constraint",2040,"South AsiaCO2_FUG",15.6941
"31361","1990$/tC","Welfare_80constraint",2040,"South AsiaCO2_LUC",19.6176
"31362","1990$/tC","Welfare_80constraint",2040,"South KoreaCO2",219.717
"31363","1990$/tC","Welfare_80constraint",2040,"South KoreaCO2_FUG",219.717
"31364","1990$/tC","Welfare_80constraint",2040,"South KoreaCO2_LUC",19.6176
"31365","1990$/tC","Welfare_80constraint",2040,"Southeast AsiaCO2",42.374
"31366","1990$/tC","Welfare_80constraint",2040,"Southeast AsiaCO2_FUG",42.374
"31367","1990$/tC","Welfare_80constraint",2040,"Southeast AsiaCO2_LUC",19.6176
"31368","1990$/tC","Welfare_80constraint",2040,"TaiwanCO2",166.357
"31369","1990$/tC","Welfare_80constraint",2040,"TaiwanCO2_FUG",166.357
"31370","1990$/tC","Welfare_80constraint",2040,"TaiwanCO2_LUC",19.6176
"31371","1990$/tC","Welfare_80constraint",2040,"USACO2",328.791
"31372","1990$/tC","Welfare_80constraint",2040,"USACO2_FUG",328.791
"31373","1990$/tC","Welfare_80constraint",2040,"USACO2_LUC",19.6176
"31374","1990$/tC","Welfare_80constraint",2040,"globalCO2_TOTAL",78.4705
"31375","1990$/tC","Welfare_80constraint",2045,"Africa_EasternCO2",16.1387
"31376","1990$/tC","Welfare_80constraint",2045,"Africa_EasternCO2_FUG",16.1387
"31377","1990$/tC","Welfare_80constraint",2045,"Africa_EasternCO2_LUC",38.795
"31378","1990$/tC","Welfare_80constraint",2045,"Africa_NorthernCO2",62.0719
"31379","1990$/tC","Welfare_80constraint",2045,"Africa_NorthernCO2_FUG",62.0719
"31380","1990$/tC","Welfare_80constraint",2045,"Africa_NorthernCO2_LUC",38.795
"31381","1990$/tC","Welfare_80constraint",2045,"Africa_SouthernCO2",21.1045
"31382","1990$/tC","Welfare_80constraint",2045,"Africa_SouthernCO2_FUG",21.1045
"31383","1990$/tC","Welfare_80constraint",2045,"Africa_SouthernCO2_LUC",38.795
"31384","1990$/tC","Welfare_80constraint",2045,"Africa_WesternCO2",28.5531
"31385","1990$/tC","Welfare_80constraint",2045,"Africa_WesternCO2_FUG",28.5531
"31386","1990$/tC","Welfare_80constraint",2045,"Africa_WesternCO2_LUC",38.795
"31387","1990$/tC","Welfare_80constraint",2045,"ArgentinaCO2",129.11
"31388","1990$/tC","Welfare_80constraint",2045,"ArgentinaCO2_FUG",129.11
"31389","1990$/tC","Welfare_80constraint",2045,"ArgentinaCO2_LUC",38.795
"31390","1990$/tC","Welfare_80constraint",2045,"Australia_NZCO2",542.509
"31391","1990$/tC","Welfare_80constraint",2045,"Australia_NZCO2_FUG",542.509
"31392","1990$/tC","Welfare_80constraint",2045,"Australia_NZCO2_LUC",38.795
"31393","1990$/tC","Welfare_80constraint",2045,"BrazilCO2",129.11
"31394","1990$/tC","Welfare_80constraint",2045,"BrazilCO2_FUG",129.11
"31395","1990$/tC","Welfare_80constraint",2045,"BrazilCO2_LUC",38.795
"31396","1990$/tC","Welfare_80constraint",2045,"CanadaCO2",479.195
"31397","1990$/tC","Welfare_80constraint",2045,"CanadaCO2_FUG",479.195
"31398","1990$/tC","Welfare_80constraint",2045,"CanadaCO2_LUC",38.795
"31399","1990$/tC","Welfare_80constraint",2045,"Central America and CaribbeanCO2",69.5206
"31400","1990$/tC","Welfare_80constraint",2045,"Central America and CaribbeanCO2_FUG",69.5206
"31401","1990$/tC","Welfare_80constraint",2045,"Central America and CaribbeanCO2_LUC",38.795
"31402","1990$/tC","Welfare_80constraint",2045,"Central AsiaCO2",80.6935
"31403","1990$/tC","Welfare_80constraint",2045,"Central AsiaCO2_FUG",80.6935
"31404","1990$/tC","Welfare_80constraint",2045,"Central AsiaCO2_LUC",38.795
"31405","1990$/tC","Welfare_80constraint",2045,"ChinaCO2",151.456
"31406","1990$/tC","Welfare_80constraint",2045,"ChinaCO2_FUG",151.456
"31407","1990$/tC","Welfare_80constraint",2045,"ChinaCO2_LUC",38.795
"31408","1990$/tC","Welfare_80constraint",2045,"ColombiaCO2",105.522
"31409","1990$/tC","Welfare_80constraint",2045,"ColombiaCO2_FUG",105.522
"31410","1990$/tC","Welfare_80constraint",2045,"ColombiaCO2_LUC",38.795
"31411","1990$/tC","Welfare_80constraint",2045,"EU-12CO2",220.976
"31412","1990$/tC","Welfare_80constraint",2045,"EU-12CO2_FUG",220.976
"31413","1990$/tC","Welfare_80constraint",2045,"EU-12CO2_LUC",38.795
"31414","1990$/tC","Welfare_80constraint",2045,"EU-15CO2",423.331
"31415","1990$/tC","Welfare_80constraint",2045,"EU-15CO2_FUG",423.331
"31416","1990$/tC","Welfare_80constraint",2045,"EU-15CO2_LUC",38.795
"31417","1990$/tC","Welfare_80constraint",2045,"Europe_EasternCO2",58.3476
"31418","1990$/tC","Welfare_80constraint",2045,"Europe_EasternCO2_FUG",58.3476
"31419","1990$/tC","Welfare_80constraint",2045,"Europe_EasternCO2_LUC",38.795
"31420","1990$/tC","Welfare_80constraint",2045,"Europe_Non_EUCO2",167.594
"31421","1990$/tC","Welfare_80constraint",2045,"Europe_Non_EUCO2_FUG",167.594
"31422","1990$/tC","Welfare_80constraint",2045,"Europe_Non_EUCO2_LUC",38.795
"31423","1990$/tC","Welfare_80constraint",2045,"European Free Trade AssociationCO2",763.485
"31424","1990$/tC","Welfare_80constraint",2045,"European Free Trade AssociationCO2_FUG",763.485
"31425","1990$/tC","Welfare_80constraint",2045,"European Free Trade AssociationCO2_LUC",38.795
"31426","1990$/tC","Welfare_80constraint",2045,"IndiaCO2",48.4161
"31427","1990$/tC","Welfare_80constraint",2045,"IndiaCO2_FUG",48.4161
"31428","1990$/tC","Welfare_80constraint",2045,"IndiaCO2_LUC",38.795
"31429","1990$/tC","Welfare_80constraint",2045,"IndonesiaCO2",91.8665
"31430","1990$/tC","Welfare_80constraint",2045,"IndonesiaCO2_FUG",91.8665
"31431","1990$/tC","Welfare_80constraint",2045,"IndonesiaCO2_LUC",38.795
"31432","1990$/tC","Welfare_80constraint",2045,"JapanCO2",464.298
"31433","1990$/tC","Welfare_80constraint",2045,"JapanCO2_FUG",464.298
"31434","1990$/tC","Welfare_80constraint",2045,"JapanCO2_LUC",38.795
"31435","1990$/tC","Welfare_80constraint",2045,"MexicoCO2",126.627
"31436","1990$/tC","Welfare_80constraint",2045,"MexicoCO2_FUG",126.627
"31437","1990$/tC","Welfare_80constraint",2045,"MexicoCO2_LUC",38.795
"31438","1990$/tC","Welfare_80constraint",2045,"Middle EastCO2",115.454
"31439","1990$/tC","Welfare_80constraint",2045,"Middle EastCO2_FUG",115.454
"31440","1990$/tC","Welfare_80constraint",2045,"Middle EastCO2_LUC",38.795
"31441","1990$/tC","Welfare_80constraint",2045,"PakistanCO2",18.6216
"31442","1990$/tC","Welfare_80constraint",2045,"PakistanCO2_FUG",18.6216
"31443","1990$/tC","Welfare_80constraint",2045,"PakistanCO2_LUC",38.795
"31444","1990$/tC","Welfare_80constraint",2045,"RussiaCO2",156.421
"31445","1990$/tC","Welfare_80constraint",2045,"RussiaCO2_FUG",156.421
"31446","1990$/tC","Welfare_80constraint",2045,"RussiaCO2_LUC",38.795
"31447","1990$/tC","Welfare_80constraint",2045,"South AfricaCO2",95.5908
"31448","1990$/tC","Welfare_80constraint",2045,"South AfricaCO2_FUG",95.5908
"31449","1990$/tC","Welfare_80constraint",2045,"South AfricaCO2_LUC",38.795
"31450","1990$/tC","Welfare_80constraint",2045,"South America_NorthernCO2",37.2432
"31451","1990$/tC","Welfare_80constraint",2045,"South America_NorthernCO2_FUG",37.2432
"31452","1990$/tC","Welfare_80constraint",2045,"South America_NorthernCO2_LUC",38.795
"31453","1990$/tC","Welfare_80constraint",2045,"South America_SouthernCO2",111.729
"31454","1990$/tC","Welfare_80constraint",2045,"South America_SouthernCO2_FUG",111.729
"31455","1990$/tC","Welfare_80constraint",2045,"South America_SouthernCO2_LUC",38.795
"31456","1990$/tC","Welfare_80constraint",2045,"South AsiaCO2",27.3116
"31457","1990$/tC","Welfare_80constraint",2045,"South AsiaCO2_FUG",27.3116
"31458","1990$/tC","Welfare_80constraint",2045,"South AsiaCO2_LUC",38.795
"31459","1990$/tC","Welfare_80constraint",2045,"South KoreaCO2",351.327
"31460","1990$/tC","Welfare_80constraint",2045,"South KoreaCO2_FUG",351.327
"31461","1990$/tC","Welfare_80constraint",2045,"South KoreaCO2_LUC",38.795
"31462","1990$/tC","Welfare_80constraint",2045,"Southeast AsiaCO2",70.762
"31463","1990$/tC","Welfare_80constraint",2045,"Southeast AsiaCO2_FUG",70.762
"31464","1990$/tC","Welfare_80constraint",2045,"Southeast AsiaCO2_LUC",38.795
"31465","1990$/tC","Welfare_80constraint",2045,"TaiwanCO2",254.495
"31466","1990$/tC","Welfare_80constraint",2045,"TaiwanCO2_FUG",254.495
"31467","1990$/tC","Welfare_80constraint",2045,"TaiwanCO2_LUC",38.795
"31468","1990$/tC","Welfare_80constraint",2045,"USACO2",499.058
"31469","1990$/tC","Welfare_80constraint",2045,"USACO2_FUG",499.058
"31470","1990$/tC","Welfare_80constraint",2045,"USACO2_LUC",38.795
"31471","1990$/tC","Welfare_80constraint",2045,"globalCO2_TOTAL",124.144
"31472","1990$/tC","Welfare_80constraint",2050,"Africa_EasternCO2",23.8604
"31473","1990$/tC","Welfare_80constraint",2050,"Africa_EasternCO2_FUG",23.8604
"31474","1990$/tC","Welfare_80constraint",2050,"Africa_EasternCO2_LUC",59.651
"31475","1990$/tC","Welfare_80constraint",2050,"Africa_NorthernCO2",84.3068
"31476","1990$/tC","Welfare_80constraint",2050,"Africa_NorthernCO2_FUG",84.3068
"31477","1990$/tC","Welfare_80constraint",2050,"Africa_NorthernCO2_LUC",59.651
"31478","1990$/tC","Welfare_80constraint",2050,"Africa_SouthernCO2",30.2232
"31479","1990$/tC","Welfare_80constraint",2050,"Africa_SouthernCO2_FUG",30.2232
"31480","1990$/tC","Welfare_80constraint",2050,"Africa_SouthernCO2_LUC",59.651
"31481","1990$/tC","Welfare_80constraint",2050,"Africa_WesternCO2",41.3581
"31482","1990$/tC","Welfare_80constraint",2050,"Africa_WesternCO2_FUG",41.3581
"31483","1990$/tC","Welfare_80constraint",2050,"Africa_WesternCO2_LUC",59.651
"31484","1990$/tC","Welfare_80constraint",2050,"ArgentinaCO2",167.023
"31485","1990$/tC","Welfare_80constraint",2050,"ArgentinaCO2_FUG",167.023
"31486","1990$/tC","Welfare_80constraint",2050,"ArgentinaCO2_LUC",59.651
"31487","1990$/tC","Welfare_80constraint",2050,"Australia_NZCO2",677.636
"31488","1990$/tC","Welfare_80constraint",2050,"Australia_NZCO2_FUG",677.636
"31489","1990$/tC","Welfare_80constraint",2050,"Australia_NZCO2_LUC",59.651
"31490","1990$/tC","Welfare_80constraint",2050,"BrazilCO2",167.023
"31491","1990$/tC","Welfare_80constraint",2050,"BrazilCO2_FUG",167.023
"31492","1990$/tC","Welfare_80constraint",2050,"BrazilCO2_LUC",59.651
"31493","1990$/tC","Welfare_80constraint",2050,"CanadaCO2",596.51
"31494","1990$/tC","Welfare_80constraint",2050,"CanadaCO2_FUG",596.51
"31495","1990$/tC","Welfare_80constraint",2050,"CanadaCO2_LUC",59.651
"31496","1990$/tC","Welfare_80constraint",2050,"Central America and CaribbeanCO2",93.851
"31497","1990$/tC","Welfare_80constraint",2050,"Central America and CaribbeanCO2_FUG",93.851
"31498","1990$/tC","Welfare_80constraint",2050,"Central America and CaribbeanCO2_LUC",59.651
"31499","1990$/tC","Welfare_80constraint",2050,"Central AsiaCO2",104.986
"31500","1990$/tC","Welfare_80constraint",2050,"Central AsiaCO2_FUG",104.986
"31501","1990$/tC","Welfare_80constraint",2050,"Central AsiaCO2_LUC",59.651
"31502","1990$/tC","Welfare_80constraint",2050,"ChinaCO2",197.246
"31503","1990$/tC","Welfare_80constraint",2050,"ChinaCO2_FUG",197.246
"31504","1990$/tC","Welfare_80constraint",2050,"ChinaCO2_LUC",59.651
"31505","1990$/tC","Welfare_80constraint",2050,"ColombiaCO2",141.572
"31506","1990$/tC","Welfare_80constraint",2050,"ColombiaCO2_FUG",141.572
"31507","1990$/tC","Welfare_80constraint",2050,"ColombiaCO2_LUC",59.651
"31508","1990$/tC","Welfare_80constraint",2050,"EU-12CO2",284.734
"31509","1990$/tC","Welfare_80constraint",2050,"EU-12CO2_FUG",284.734
"31510","1990$/tC","Welfare_80constraint",2050,"EU-12CO2_LUC",59.651
"31511","1990$/tC","Welfare_80constraint",2050,"EU-15CO2",537.655
"31512","1990$/tC","Welfare_80constraint",2050,"EU-15CO2_FUG",537.655
"31513","1990$/tC","Welfare_80constraint",2050,"EU-15CO2_LUC",59.651
"31514","1990$/tC","Welfare_80constraint",2050,"Europe_EasternCO2",77.944
"31515","1990$/tC","Welfare_80constraint",2050,"Europe_EasternCO2_FUG",77.944
"31516","1990$/tC","Welfare_80constraint",2050,"Europe_EasternCO2_LUC",59.651
"31517","1990$/tC","Welfare_80constraint",2050,"Europe_Non_EUCO2",219.516
"31518","1990$/tC","Welfare_80constraint",2050,"Europe_Non_EUCO2_FUG",219.516
"31519","1990$/tC","Welfare_80constraint",2050,"Europe_Non_EUCO2_LUC",59.651
"31520","1990$/tC","Welfare_80constraint",2050,"European Free Trade AssociationCO2",962.37
"31521","1990$/tC","Welfare_80constraint",2050,"European Free Trade AssociationCO2_FUG",962.37
"31522","1990$/tC","Welfare_80constraint",2050,"European Free Trade AssociationCO2_LUC",59.651
"31523","1990$/tC","Welfare_80constraint",2050,"IndiaCO2",66.8092
"31524","1990$/tC","Welfare_80constraint",2050,"IndiaCO2_FUG",66.8092
"31525","1990$/tC","Welfare_80constraint",2050,"IndiaCO2_LUC",59.651
"31526","1990$/tC","Welfare_80constraint",2050,"IndonesiaCO2",125.665
"31527","1990$/tC","Welfare_80constraint",2050,"IndonesiaCO2_FUG",125.665
"31528","1990$/tC","Welfare_80constraint",2050,"IndonesiaCO2_LUC",59.651
"31529","1990$/tC","Welfare_80constraint",2050,"JapanCO2",582.194
"31530","1990$/tC","Welfare_80constraint",2050,"JapanCO2_FUG",582.194
"31531","1990$/tC","Welfare_80constraint",2050,"JapanCO2_LUC",59.651
"31532","1990$/tC","Welfare_80constraint",2050,"MexicoCO2",167.023
"31533","1990$/tC","Welfare_80constraint",2050,"MexicoCO2_FUG",167.023
"31534","1990$/tC","Welfare_80constraint",2050,"MexicoCO2_LUC",59.651
"31535","1990$/tC","Welfare_80constraint",2050,"Middle EastCO2",147.935
"31536","1990$/tC","Welfare_80constraint",2050,"Middle EastCO2_FUG",147.935
"31537","1990$/tC","Welfare_80constraint",2050,"Middle EastCO2_LUC",59.651
"31538","1990$/tC","Welfare_80constraint",2050,"PakistanCO2",27.0418
"31539","1990$/tC","Welfare_80constraint",2050,"PakistanCO2_FUG",27.0418
"31540","1990$/tC","Welfare_80constraint",2050,"PakistanCO2_LUC",59.651
"31541","1990$/tC","Welfare_80constraint",2050,"RussiaCO2",197.246
"31542","1990$/tC","Welfare_80constraint",2050,"RussiaCO2_FUG",197.246
"31543","1990$/tC","Welfare_80constraint",2050,"RussiaCO2_LUC",59.651
"31544","1990$/tC","Welfare_80constraint",2050,"South AfricaCO2",125.665
"31545","1990$/tC","Welfare_80constraint",2050,"South AfricaCO2_FUG",125.665
"31546","1990$/tC","Welfare_80constraint",2050,"South AfricaCO2_LUC",59.651
"31547","1990$/tC","Welfare_80constraint",2050,"South America_NorthernCO2",49.3115
"31548","1990$/tC","Welfare_80constraint",2050,"South America_NorthernCO2_FUG",49.3115
"31549","1990$/tC","Welfare_80constraint",2050,"South America_NorthernCO2_LUC",59.651
"31550","1990$/tC","Welfare_80constraint",2050,"South America_SouthernCO2",149.525
"31551","1990$/tC","Welfare_80constraint",2050,"South America_SouthernCO2_FUG",149.525
"31552","1990$/tC","Welfare_80constraint",2050,"South America_SouthernCO2_LUC",59.651
"31553","1990$/tC","Welfare_80constraint",2050,"South AsiaCO2",38.1767
"31554","1990$/tC","Welfare_80constraint",2050,"South AsiaCO2_FUG",38.1767
"31555","1990$/tC","Welfare_80constraint",2050,"South AsiaCO2_LUC",59.651
"31556","1990$/tC","Welfare_80constraint",2050,"South KoreaCO2",453.348
"31557","1990$/tC","Welfare_80constraint",2050,"South KoreaCO2_FUG",453.348
"31558","1990$/tC","Welfare_80constraint",2050,"South KoreaCO2_LUC",59.651
"31559","1990$/tC","Welfare_80constraint",2050,"Southeast AsiaCO2",97.0324
"31560","1990$/tC","Welfare_80constraint",2050,"Southeast AsiaCO2_FUG",97.0324
"31561","1990$/tC","Welfare_80constraint",2050,"Southeast AsiaCO2_LUC",59.651
"31562","1990$/tC","Welfare_80constraint",2050,"TaiwanCO2",311.776
"31563","1990$/tC","Welfare_80constraint",2050,"TaiwanCO2_FUG",311.776
"31564","1990$/tC","Welfare_80constraint",2050,"TaiwanCO2_LUC",59.651
"31565","1990$/tC","Welfare_80constraint",2050,"USACO2",610.827
"31566","1990$/tC","Welfare_80constraint",2050,"USACO2_FUG",610.827
"31567","1990$/tC","Welfare_80constraint",2050,"USACO2_LUC",59.651
"31568","1990$/tC","Welfare_80constraint",2050,"globalCO2_TOTAL",159.069
"31569","1990$/tC","Welfare_80constraint",2055,"Africa_EasternCO2",41.7462
"31570","1990$/tC","Welfare_80constraint",2055,"Africa_EasternCO2_FUG",41.7462
"31571","1990$/tC","Welfare_80constraint",2055,"Africa_EasternCO2_LUC",101.466
"31572","1990$/tC","Welfare_80constraint",2055,"Africa_NorthernCO2",129.877
"31573","1990$/tC","Welfare_80constraint",2055,"Africa_NorthernCO2_FUG",129.877
"31574","1990$/tC","Welfare_80constraint",2055,"Africa_NorthernCO2_LUC",101.466
"31575","1990$/tC","Welfare_80constraint",2055,"Africa_SouthernCO2",48.7039
"31576","1990$/tC","Welfare_80constraint",2055,"Africa_SouthernCO2_FUG",48.7039
"31577","1990$/tC","Welfare_80constraint",2055,"Africa_SouthernCO2_LUC",101.466
"31578","1990$/tC","Welfare_80constraint",2055,"Africa_WesternCO2",69.577
"31579","1990$/tC","Welfare_80constraint",2055,"Africa_WesternCO2_FUG",69.577
"31580","1990$/tC","Welfare_80constraint",2055,"Africa_WesternCO2_LUC",101.466
"31581","1990$/tC","Welfare_80constraint",2055,"ArgentinaCO2",245.839
"31582","1990$/tC","Welfare_80constraint",2055,"ArgentinaCO2_FUG",245.839
"31583","1990$/tC","Welfare_80constraint",2055,"ArgentinaCO2_LUC",101.466
"31584","1990$/tC","Welfare_80constraint",2055,"Australia_NZCO2",962.481
"31585","1990$/tC","Welfare_80constraint",2055,"Australia_NZCO2_FUG",962.481
"31586","1990$/tC","Welfare_80constraint",2055,"Australia_NZCO2_LUC",101.466
"31587","1990$/tC","Welfare_80constraint",2055,"BrazilCO2",248.158
"31588","1990$/tC","Welfare_80constraint",2055,"BrazilCO2_FUG",248.158
"31589","1990$/tC","Welfare_80constraint",2055,"BrazilCO2_LUC",101.466
"31590","1990$/tC","Welfare_80constraint",2055,"CanadaCO2",841.881
"31591","1990$/tC","Welfare_80constraint",2055,"CanadaCO2_FUG",841.881
"31592","1990$/tC","Welfare_80constraint",2055,"CanadaCO2_LUC",101.466
"31593","1990$/tC","Welfare_80constraint",2055,"Central America and CaribbeanCO2",146.112
"31594","1990$/tC","Welfare_80constraint",2055,"Central America and CaribbeanCO2_FUG",146.112
"31595","1990$/tC","Welfare_80constraint",2055,"Central America and CaribbeanCO2_LUC",101.466
"31596","1990$/tC","Welfare_80constraint",2055,"Central AsiaCO2",153.069
"31597","1990$/tC","Welfare_80constraint",2055,"Central AsiaCO2_FUG",153.069
"31598","1990$/tC","Welfare_80constraint",2055,"Central AsiaCO2_LUC",101.466
"31599","1990$/tC","Welfare_80constraint",2055,"ChinaCO2",289.904
"31600","1990$/tC","Welfare_80constraint",2055,"ChinaCO2_FUG",289.904
"31601","1990$/tC","Welfare_80constraint",2055,"ChinaCO2_LUC",101.466
"31602","1990$/tC","Welfare_80constraint",2055,"ColombiaCO2",213.369
"31603","1990$/tC","Welfare_80constraint",2055,"ColombiaCO2_FUG",213.369
"31604","1990$/tC","Welfare_80constraint",2055,"ColombiaCO2_LUC",101.466
"31605","1990$/tC","Welfare_80constraint",2055,"EU-12CO2",417.462
"31606","1990$/tC","Welfare_80constraint",2055,"EU-12CO2_FUG",417.462
"31607","1990$/tC","Welfare_80constraint",2055,"EU-12CO2_LUC",101.466
"31608","1990$/tC","Welfare_80constraint",2055,"EU-15CO2",776.943
"31609","1990$/tC","Welfare_80constraint",2055,"EU-15CO2_FUG",776.943
"31610","1990$/tC","Welfare_80constraint",2055,"EU-15CO2_LUC",101.466
